image_id,xmin,ymin,xmax,ymax,label
sunhl-1th-20-Jul-2016-11 B AP.jpg,171.0,632.0,343.0,738.0,1
sunhl-1th-20-Jul-2016-11 B AP.jpg,139.0,707.0,316.0,790.0,1
sunhl-1th-20-Jul-2016-11 B AP.jpg,155.0,795.0,315.0,886.0,1
sunhl-1th-20-Jul-2016-11 B AP.jpg,158.0,876.0,358.0,980.0,2
sunhl-1th-20-Jul-2016-11 B AP.jpg,179.0,972.0,376.0,1095.0,2
sunhl-1th-20-Jul-2016-11 B AP.jpg,208.0,1085.0,377.0,1186.0,2
sunhl-1th-20-Jul-2016-11 B AP.jpg,216.0,1187.0,384.0,1242.0,2
sunhl-1th-20-Jul-2016-11 B AP.jpg,187.0,1251.0,377.0,1323.0,2
sunhl-1th-20-Jul-2016-12 A AP.jpg,468.0,54.0,661.0,135.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,461.0,136.0,627.0,227.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,450.0,221.0,618.0,354.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,405.0,333.0,579.0,473.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,363.0,439.0,545.0,595.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,278.0,538.0,514.0,696.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,241.0,669.0,438.0,803.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,235.0,812.0,419.0,908.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,237.0,932.0,452.0,1071.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,302.0,1009.0,529.0,1205.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,398.0,1089.0,639.0,1305.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,489.0,1209.0,753.0,1408.0,1
sunhl-1th-20-Jul-2016-12 A AP.jpg,553.0,1354.0,824.0,1528.0,2
sunhl-1th-20-Jul-2016-12 A AP.jpg,593.0,1549.0,833.0,1705.0,2
sunhl-1th-20-Jul-2016-12 A AP.jpg,513.0,1677.0,793.0,1910.0,2
sunhl-1th-20-Jul-2016-12 A AP.jpg,387.0,1825.0,705.0,2084.0,2
sunhl-1th-20-Jul-2016-12 A AP.jpg,246.0,1987.0,622.0,2254.0,2
sunhl-1th-20-Jul-2016-13 A AP.jpg,443.0,68.0,629.0,151.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,420.0,154.0,624.0,247.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,416.0,247.0,594.0,340.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,417.0,344.0,586.0,430.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,417.0,447.0,578.0,577.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,401.0,572.0,595.0,711.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,390.0,705.0,597.0,826.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,377.0,838.0,584.0,958.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,383.0,950.0,598.0,1100.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,408.0,1091.0,636.0,1237.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,417.0,1230.0,665.0,1386.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,427.0,1405.0,692.0,1548.0,1
sunhl-1th-20-Jul-2016-13 A AP.jpg,424.0,1564.0,686.0,1720.0,2
sunhl-1th-20-Jul-2016-13 A AP.jpg,385.0,1702.0,657.0,1906.0,2
sunhl-1th-20-Jul-2016-13 A AP.jpg,311.0,1841.0,595.0,2071.0,2
sunhl-1th-20-Jul-2016-13 A AP.jpg,233.0,2003.0,520.0,2213.0,2
sunhl-1th-20-Jul-2016-13 A AP.jpg,144.0,2170.0,503.0,2337.0,2
sunhl-1th-20-Jul-2016-14 A AP.jpg,396.0,62.0,578.0,110.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,403.0,127.0,577.0,182.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,407.0,197.0,573.0,270.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,421.0,281.0,573.0,376.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,428.0,385.0,572.0,505.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,421.0,508.0,580.0,586.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,409.0,602.0,588.0,684.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,409.0,699.0,581.0,796.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,404.0,809.0,577.0,901.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,391.0,914.0,580.0,1010.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,363.0,1031.0,584.0,1139.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,344.0,1154.0,578.0,1260.0,1
sunhl-1th-20-Jul-2016-14 A AP.jpg,348.0,1289.0,576.0,1409.0,2
sunhl-1th-20-Jul-2016-14 A AP.jpg,325.0,1432.0,579.0,1538.0,2
sunhl-1th-20-Jul-2016-14 A AP.jpg,324.0,1584.0,585.0,1696.0,2
sunhl-1th-20-Jul-2016-14 A AP.jpg,308.0,1734.0,588.0,1848.0,2
sunhl-1th-20-Jul-2016-14 A AP.jpg,294.0,1868.0,602.0,2007.0,2
sunhl-1th-20-Jul-2016-16 A AP.jpg,295.0,35.0,449.0,106.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,315.0,108.0,447.0,179.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,310.0,196.0,447.0,272.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,281.0,275.0,446.0,396.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,246.0,363.0,415.0,487.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,221.0,456.0,381.0,566.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,184.0,549.0,330.0,645.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,169.0,640.0,315.0,740.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,151.0,742.0,295.0,820.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,150.0,835.0,309.0,924.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,151.0,937.0,323.0,1047.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,177.0,1054.0,373.0,1173.0,1
sunhl-1th-20-Jul-2016-16 A AP.jpg,196.0,1171.0,389.0,1292.0,2
sunhl-1th-20-Jul-2016-16 A AP.jpg,213.0,1306.0,415.0,1418.0,2
sunhl-1th-20-Jul-2016-16 A AP.jpg,219.0,1451.0,431.0,1548.0,2
sunhl-1th-20-Jul-2016-16 A AP.jpg,222.0,1577.0,434.0,1689.0,2
sunhl-1th-20-Jul-2016-16 A AP.jpg,201.0,1703.0,448.0,1798.0,2
sunhl-1th-20-Jul-2016-16 B AP.jpg,268.0,43.0,428.0,123.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,284.0,116.0,428.0,196.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,294.0,206.0,423.0,295.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,278.0,294.0,424.0,401.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,259.0,386.0,411.0,496.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,236.0,483.0,389.0,585.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,216.0,587.0,363.0,674.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,211.0,685.0,352.0,756.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,213.0,777.0,362.0,857.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,217.0,875.0,383.0,968.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,226.0,981.0,406.0,1085.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,235.0,1112.0,421.0,1213.0,1
sunhl-1th-20-Jul-2016-16 B AP.jpg,239.0,1243.0,432.0,1336.0,2
sunhl-1th-20-Jul-2016-16 B AP.jpg,239.0,1379.0,444.0,1478.0,2
sunhl-1th-20-Jul-2016-16 B AP.jpg,241.0,1525.0,456.0,1612.0,2
sunhl-1th-20-Jul-2016-16 B AP.jpg,228.0,1667.0,458.0,1756.0,2
sunhl-1th-20-Jul-2016-16 B AP.jpg,214.0,1775.0,482.0,1885.0,2
sunhl-1th-20-Jul-2016-16 C AP.jpg,279.0,34.0,439.0,109.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,295.0,100.0,455.0,186.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,307.0,166.0,460.0,254.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,322.0,250.0,467.0,342.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,311.0,352.0,448.0,477.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,269.0,446.0,434.0,580.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,241.0,546.0,393.0,649.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,211.0,643.0,366.0,736.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,198.0,741.0,350.0,827.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,201.0,837.0,353.0,923.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,215.0,926.0,377.0,1043.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,224.0,1042.0,414.0,1164.0,1
sunhl-1th-20-Jul-2016-16 C AP.jpg,251.0,1148.0,462.0,1290.0,2
sunhl-1th-20-Jul-2016-16 C AP.jpg,287.0,1284.0,498.0,1417.0,2
sunhl-1th-20-Jul-2016-16 C AP.jpg,310.0,1429.0,517.0,1548.0,2
sunhl-1th-20-Jul-2016-16 C AP.jpg,328.0,1568.0,544.0,1686.0,2
sunhl-1th-20-Jul-2016-16 C AP.jpg,322.0,1714.0,553.0,1847.0,2
sunhl-1th-20-Jul-2016-18 A AP.jpg,316.0,50.0,494.0,163.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,340.0,143.0,512.0,248.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,371.0,238.0,539.0,352.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,391.0,356.0,537.0,443.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,380.0,456.0,539.0,552.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,382.0,564.0,534.0,663.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,383.0,663.0,545.0,778.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,396.0,763.0,558.0,886.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,418.0,863.0,601.0,1003.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,453.0,973.0,653.0,1122.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,481.0,1090.0,709.0,1245.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,503.0,1252.0,721.0,1384.0,1
sunhl-1th-20-Jul-2016-18 A AP.jpg,483.0,1407.0,720.0,1558.0,2
sunhl-1th-20-Jul-2016-18 A AP.jpg,424.0,1532.0,683.0,1743.0,2
sunhl-1th-20-Jul-2016-18 A AP.jpg,328.0,1674.0,605.0,1909.0,2
sunhl-1th-20-Jul-2016-18 A AP.jpg,211.0,1831.0,522.0,2064.0,2
sunhl-1th-20-Jul-2016-18 A AP.jpg,177.0,2005.0,452.0,2184.0,2
sunhl-1th-20-Jul-2016-19 A AP.jpg,428.0,68.0,590.0,146.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,411.0,138.0,577.0,254.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,388.0,245.0,546.0,354.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,360.0,338.0,518.0,454.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,297.0,430.0,470.0,556.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,268.0,530.0,433.0,644.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,262.0,642.0,415.0,741.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,268.0,749.0,433.0,860.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,273.0,832.0,461.0,979.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,330.0,938.0,526.0,1097.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,382.0,1035.0,600.0,1212.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,428.0,1162.0,663.0,1327.0,1
sunhl-1th-20-Jul-2016-19 A AP.jpg,464.0,1304.0,711.0,1441.0,2
sunhl-1th-20-Jul-2016-19 A AP.jpg,495.0,1470.0,720.0,1592.0,2
sunhl-1th-20-Jul-2016-19 A AP.jpg,470.0,1605.0,700.0,1758.0,2
sunhl-1th-20-Jul-2016-19 A AP.jpg,412.0,1744.0,665.0,1927.0,2
sunhl-1th-20-Jul-2016-19 A AP.jpg,336.0,1898.0,615.0,2083.0,2
sunhl-1th-20-Jul-2016-19 B AP.jpg,390.0,58.0,564.0,132.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,399.0,148.0,558.0,246.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,391.0,250.0,545.0,366.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,351.0,349.0,531.0,480.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,320.0,449.0,496.0,582.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,291.0,565.0,456.0,685.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,273.0,682.0,430.0,791.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,272.0,797.0,444.0,911.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,288.0,905.0,466.0,1040.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,325.0,1013.0,525.0,1170.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,363.0,1137.0,580.0,1300.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,391.0,1276.0,615.0,1435.0,1
sunhl-1th-20-Jul-2016-19 B AP.jpg,417.0,1432.0,656.0,1563.0,2
sunhl-1th-20-Jul-2016-19 B AP.jpg,421.0,1595.0,654.0,1728.0,2
sunhl-1th-20-Jul-2016-19 B AP.jpg,395.0,1745.0,639.0,1898.0,2
sunhl-1th-20-Jul-2016-19 B AP.jpg,354.0,1905.0,593.0,2077.0,2
sunhl-1th-20-Jul-2016-19 B AP.jpg,290.0,2067.0,550.0,2239.0,2
sunhl-1th-20-Jul-2016-2 A AP.jpg,283.0,50.0,457.0,118.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,295.0,136.0,462.0,239.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,308.0,243.0,467.0,334.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,314.0,346.0,467.0,416.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,318.0,442.0,475.0,539.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,298.0,545.0,472.0,627.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,281.0,636.0,457.0,734.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,283.0,746.0,457.0,860.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,304.0,843.0,494.0,991.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,349.0,918.0,575.0,1103.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,419.0,1009.0,647.0,1199.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,462.0,1125.0,697.0,1293.0,1
sunhl-1th-20-Jul-2016-2 A AP.jpg,428.0,1310.0,700.0,1536.0,2
sunhl-1th-20-Jul-2016-2 A AP.jpg,405.0,1395.0,655.0,1599.0,2
sunhl-1th-20-Jul-2016-2 A AP.jpg,296.0,1503.0,572.0,1712.0,2
sunhl-1th-20-Jul-2016-2 A AP.jpg,205.0,1625.0,474.0,1836.0,2
sunhl-1th-20-Jul-2016-2 A AP.jpg,116.0,1770.0,411.0,1977.0,2
sunhl-1th-20-Jul-2016-2 B AP.jpg,549.0,50.0,741.0,131.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,556.0,140.0,736.0,228.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,560.0,242.0,734.0,345.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,532.0,338.0,717.0,449.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,517.0,432.0,706.0,574.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,486.0,543.0,693.0,704.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,448.0,686.0,672.0,839.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,441.0,835.0,706.0,948.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,498.0,912.0,737.0,1075.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,600.0,981.0,826.0,1165.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,729.0,1044.0,950.0,1235.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,813.0,1164.0,1037.0,1327.0,1
sunhl-1th-20-Jul-2016-2 B AP.jpg,773.0,1339.0,1036.0,1526.0,2
sunhl-1th-20-Jul-2016-2 B AP.jpg,616.0,1443.0,924.0,1702.0,2
sunhl-1th-20-Jul-2016-2 B AP.jpg,431.0,1569.0,737.0,1828.0,2
sunhl-1th-20-Jul-2016-2 B AP.jpg,308.0,1720.0,629.0,1972.0,2
sunhl-1th-20-Jul-2016-2 B AP.jpg,182.0,1866.0,574.0,2151.0,2
sunhl-1th-20-Jul-2016-20 B AP.jpg,426.0,51.0,620.0,145.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,442.0,131.0,626.0,231.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,459.0,222.0,635.0,318.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,457.0,326.0,637.0,422.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,439.0,435.0,626.0,553.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,411.0,547.0,603.0,697.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,374.0,684.0,559.0,832.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,342.0,814.0,524.0,951.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,326.0,957.0,513.0,1086.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,339.0,1085.0,544.0,1242.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,362.0,1219.0,608.0,1395.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,413.0,1371.0,683.0,1556.0,1
sunhl-1th-20-Jul-2016-20 B AP.jpg,459.0,1546.0,720.0,1692.0,2
sunhl-1th-20-Jul-2016-20 B AP.jpg,457.0,1723.0,720.0,1899.0,2
sunhl-1th-20-Jul-2016-20 B AP.jpg,383.0,1854.0,681.0,2089.0,2
sunhl-1th-20-Jul-2016-20 B AP.jpg,291.0,2014.0,595.0,2277.0,2
sunhl-1th-20-Jul-2016-20 B AP.jpg,155.0,2195.0,533.0,2423.0,2
sunhl-1th-20-Jul-2016-20 C AP.jpg,406.0,52.0,604.0,149.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,426.0,148.0,613.0,251.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,426.0,259.0,615.0,355.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,411.0,363.0,604.0,485.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,374.0,477.0,585.0,621.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,342.0,594.0,564.0,753.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,314.0,718.0,529.0,871.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,289.0,859.0,500.0,997.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,293.0,1003.0,480.0,1135.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,299.0,1128.0,536.0,1285.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,353.0,1249.0,592.0,1438.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,405.0,1392.0,649.0,1575.0,1
sunhl-1th-20-Jul-2016-20 C AP.jpg,465.0,1556.0,728.0,1720.0,2
sunhl-1th-20-Jul-2016-20 C AP.jpg,495.0,1737.0,756.0,1902.0,2
sunhl-1th-20-Jul-2016-20 C AP.jpg,461.0,1890.0,732.0,2096.0,2
sunhl-1th-20-Jul-2016-20 C AP.jpg,369.0,2049.0,675.0,2301.0,2
sunhl-1th-20-Jul-2016-20 C AP.jpg,299.0,2225.0,629.0,2451.0,2
sunhl-1th-20-Jul-2016-20 D AP.jpg,316.0,39.0,445.0,109.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,336.0,104.0,458.0,169.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,355.0,163.0,471.0,232.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,363.0,237.0,467.0,308.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,346.0,308.0,460.0,387.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,319.0,378.0,435.0,477.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,286.0,465.0,419.0,563.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,257.0,545.0,391.0,638.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,248.0,632.0,371.0,719.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,254.0,718.0,391.0,820.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,277.0,808.0,423.0,912.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,306.0,904.0,459.0,1014.0,1
sunhl-1th-20-Jul-2016-20 D AP.jpg,331.0,1006.0,494.0,1103.0,2
sunhl-1th-20-Jul-2016-20 D AP.jpg,333.0,1121.0,488.0,1230.0,2
sunhl-1th-20-Jul-2016-20 D AP.jpg,292.0,1217.0,478.0,1351.0,2
sunhl-1th-20-Jul-2016-20 D AP.jpg,234.0,1317.0,427.0,1476.0,2
sunhl-1th-20-Jul-2016-20 D AP.jpg,171.0,1435.0,396.0,1584.0,2
sunhl-1th-20-Jul-2016-3 A AP.jpg,469.0,63.0,658.0,137.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,484.0,147.0,665.0,228.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,501.0,243.0,668.0,324.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,503.0,329.0,670.0,431.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,465.0,417.0,650.0,554.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,419.0,525.0,626.0,684.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,412.0,637.0,577.0,818.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,336.0,811.0,568.0,924.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,331.0,939.0,546.0,1050.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,347.0,1044.0,562.0,1201.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,362.0,1171.0,601.0,1356.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,391.0,1313.0,663.0,1502.0,1
sunhl-1th-20-Jul-2016-3 A AP.jpg,424.0,1475.0,702.0,1647.0,2
sunhl-1th-20-Jul-2016-3 A AP.jpg,463.0,1649.0,723.0,1823.0,2
sunhl-1th-20-Jul-2016-3 A AP.jpg,450.0,1850.0,726.0,2015.0,2
sunhl-1th-20-Jul-2016-3 A AP.jpg,428.0,2033.0,717.0,2229.0,2
sunhl-1th-20-Jul-2016-3 A AP.jpg,385.0,2241.0,747.0,2456.0,2
sunhl-1th-20-Jul-2016-3 B AP.jpg,400.0,68.0,585.0,147.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,413.0,148.0,588.0,227.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,430.0,241.0,580.0,320.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,428.0,325.0,571.0,428.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,406.0,416.0,550.0,534.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,322.0,526.0,522.0,687.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,271.0,654.0,504.0,809.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,252.0,785.0,484.0,908.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,247.0,916.0,473.0,1033.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,256.0,1032.0,478.0,1186.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,276.0,1149.0,508.0,1375.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,303.0,1281.0,581.0,1457.0,1
sunhl-1th-20-Jul-2016-3 B AP.jpg,349.0,1430.0,639.0,1615.0,2
sunhl-1th-20-Jul-2016-3 B AP.jpg,375.0,1611.0,637.0,1789.0,2
sunhl-1th-20-Jul-2016-3 B AP.jpg,379.0,1798.0,663.0,1957.0,2
sunhl-1th-20-Jul-2016-3 B AP.jpg,366.0,1986.0,657.0,2165.0,2
sunhl-1th-20-Jul-2016-3 B AP.jpg,334.0,2186.0,664.0,2367.0,2
sunhl-1th-20-Jul-2016-4 A AP.jpg,404.0,53.0,556.0,114.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,414.0,129.0,556.0,201.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,408.0,208.0,543.0,304.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,373.0,299.0,517.0,417.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,347.0,406.0,478.0,515.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,304.0,506.0,447.0,615.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,275.0,603.0,424.0,712.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,256.0,716.0,417.0,821.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,262.0,829.0,421.0,932.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,284.0,919.0,450.0,1052.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,324.0,1023.0,531.0,1174.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,367.0,1121.0,584.0,1259.0,1
sunhl-1th-20-Jul-2016-4 A AP.jpg,400.0,1250.0,600.0,1366.0,2
sunhl-1th-20-Jul-2016-4 A AP.jpg,390.0,1368.0,598.0,1475.0,2
sunhl-1th-20-Jul-2016-4 A AP.jpg,355.0,1453.0,564.0,1604.0,2
sunhl-1th-20-Jul-2016-4 A AP.jpg,305.0,1588.0,516.0,1741.0,2
sunhl-1th-20-Jul-2016-4 A AP.jpg,250.0,1727.0,499.0,1880.0,2
sunhl-1th-20-Jul-2016-4 B AP.jpg,399.0,53.0,551.0,116.0,1
sunhl-1th-20-Jul-2016-4 B AP.jpg,405.0,129.0,544.0,195.0,1
sunhl-1th-20-Jul-2016-4 B AP.jpg,405.0,201.0,537.0,273.0,1
sunhl-1th-20-Jul-2016-4 B AP.jpg,399.0,282.0,528.0,368.0,1
sunhl-1th-20-Jul-2016-4 B AP.jpg,362.0,365.0,502.0,481.0,1
sunhl-1th-20-Jul-2016-4 B AP.jpg,328.0,466.0,464.0,581.0,1
sunhl-1th-20-Jul-2016-4 B AP.jpg,296.0,569.0,440.0,678.0,1
