image_id,xmin,ymin,xmax,ymax,label
sunhl-1th-21-Jul-2016-26 B AP.jpg,114.0,754.0,304.0,878.0,1
sunhl-1th-21-Jul-2016-26 B AP.jpg,118.0,866.0,328.0,1008.0,1
sunhl-1th-21-Jul-2016-26 B AP.jpg,130.0,977.0,345.0,1136.0,1
sunhl-1th-21-Jul-2016-26 B AP.jpg,164.0,1106.0,397.0,1293.0,1
sunhl-1th-21-Jul-2016-26 B AP.jpg,213.0,1220.0,481.0,1445.0,1
sunhl-1th-21-Jul-2016-26 B AP.jpg,254.0,1368.0,567.0,1609.0,2
sunhl-1th-21-Jul-2016-26 B AP.jpg,303.0,1540.0,630.0,1773.0,2
sunhl-1th-21-Jul-2016-26 B AP.jpg,328.0,1736.0,652.0,1945.0,2
sunhl-1th-21-Jul-2016-26 B AP.jpg,330.0,1934.0,654.0,2133.0,2
sunhl-1th-21-Jul-2016-26 B AP.jpg,230.0,2122.0,673.0,2342.0,2
sunhl-1th-21-Jul-2016-27 A AP.jpg,325.0,61.0,572.0,149.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,327.0,155.0,568.0,257.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,355.0,263.0,559.0,373.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,359.0,364.0,567.0,489.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,342.0,480.0,561.0,612.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,331.0,600.0,557.0,755.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,343.0,738.0,567.0,895.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,346.0,876.0,579.0,1040.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,333.0,1027.0,587.0,1188.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,325.0,1177.0,589.0,1341.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,304.0,1324.0,589.0,1504.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,280.0,1453.0,578.0,1651.0,1
sunhl-1th-21-Jul-2016-27 A AP.jpg,254.0,1620.0,564.0,1808.0,2
sunhl-1th-21-Jul-2016-27 A AP.jpg,213.0,1790.0,531.0,1958.0,2
sunhl-1th-21-Jul-2016-27 A AP.jpg,189.0,1956.0,517.0,2133.0,2
sunhl-1th-21-Jul-2016-27 A AP.jpg,178.0,2144.0,532.0,2312.0,2
sunhl-1th-21-Jul-2016-27 A AP.jpg,152.0,2300.0,564.0,2450.0,2
sunhl-1th-21-Jul-2016-28 A AP.jpg,353.0,60.0,565.0,134.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,366.0,137.0,558.0,220.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,372.0,218.0,565.0,327.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,356.0,307.0,564.0,471.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,329.0,410.0,553.0,593.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,292.0,515.0,543.0,730.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,256.0,648.0,511.0,872.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,208.0,803.0,467.0,997.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,154.0,922.0,417.0,1124.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,102.0,1059.0,368.0,1252.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,87.0,1229.0,341.0,1388.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,99.0,1360.0,401.0,1600.0,1
sunhl-1th-21-Jul-2016-28 A AP.jpg,163.0,1494.0,512.0,1762.0,2
sunhl-1th-21-Jul-2016-28 A AP.jpg,272.0,1631.0,623.0,1917.0,2
sunhl-1th-21-Jul-2016-28 A AP.jpg,342.0,1819.0,680.0,2027.0,2
sunhl-1th-21-Jul-2016-28 A AP.jpg,353.0,2038.0,684.0,2238.0,2
sunhl-1th-21-Jul-2016-28 A AP.jpg,307.0,2214.0,668.0,2427.0,2
sunhl-1th-21-Nov-2016-131 A AP.jpg,239.0,39.0,438.0,159.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,239.0,155.0,440.0,254.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,253.0,249.0,452.0,369.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,271.0,363.0,452.0,484.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,271.0,473.0,454.0,605.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,265.0,583.0,470.0,727.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,271.0,709.0,490.0,847.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,258.0,840.0,495.0,978.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,257.0,969.0,500.0,1107.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,253.0,1104.0,496.0,1250.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,247.0,1240.0,532.0,1420.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,268.0,1371.0,564.0,1592.0,1
sunhl-1th-21-Nov-2016-131 A AP.jpg,294.0,1533.0,621.0,1733.0,2
sunhl-1th-21-Nov-2016-131 A AP.jpg,311.0,1713.0,608.0,1880.0,2
sunhl-1th-21-Nov-2016-131 A AP.jpg,174.0,1716.0,484.0,1948.0,2
sunhl-1th-21-Nov-2016-131 A AP.jpg,109.0,1785.0,430.0,2032.0,2
sunhl-1th-21-Nov-2016-131 A AP.jpg,24.0,1927.0,388.0,2174.0,2
sunhl-1th-21-Nov-2016-131 B AP.jpg,337.0,30.0,548.0,152.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,333.0,145.0,546.0,247.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,335.0,241.0,544.0,375.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,342.0,367.0,540.0,493.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,347.0,482.0,539.0,624.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,340.0,604.0,561.0,736.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,343.0,730.0,572.0,845.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,327.0,831.0,578.0,1013.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,320.0,987.0,563.0,1151.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,302.0,1131.0,567.0,1284.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,312.0,1277.0,581.0,1459.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,331.0,1410.0,632.0,1633.0,1
sunhl-1th-21-Nov-2016-131 B AP.jpg,366.0,1573.0,678.0,1765.0,2
sunhl-1th-21-Nov-2016-131 B AP.jpg,286.0,1716.0,682.0,1927.0,2
sunhl-1th-21-Nov-2016-131 B AP.jpg,242.0,1751.0,539.0,1992.0,2
sunhl-1th-21-Nov-2016-131 B AP.jpg,134.0,1808.0,464.0,2075.0,2
sunhl-1th-21-Nov-2016-131 B AP.jpg,47.0,1958.0,425.0,2215.0,2
sunhl-1th-21-Nov-2016-132 A AP.jpg,137.0,0.0,305.0,67.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,152.0,51.0,323.0,145.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,175.0,135.0,341.0,230.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,187.0,220.0,346.0,315.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,194.0,306.0,361.0,405.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,205.0,400.0,372.0,484.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,218.0,489.0,388.0,583.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,228.0,583.0,397.0,683.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,228.0,686.0,399.0,779.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,219.0,788.0,406.0,881.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,222.0,902.0,416.0,1002.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,215.0,1015.0,428.0,1106.0,1
sunhl-1th-21-Nov-2016-132 A AP.jpg,218.0,1136.0,429.0,1235.0,2
sunhl-1th-21-Nov-2016-132 A AP.jpg,216.0,1255.0,435.0,1357.0,2
sunhl-1th-21-Nov-2016-132 A AP.jpg,189.0,1363.0,435.0,1516.0,2
sunhl-1th-21-Nov-2016-132 A AP.jpg,113.0,1458.0,424.0,1651.0,2
sunhl-1th-21-Nov-2016-132 A AP.jpg,55.0,1546.0,386.0,1765.0,2
sunhl-1th-21-Nov-2016-132 B AP.jpg,186.0,16.0,409.0,136.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,192.0,120.0,415.0,262.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,225.0,250.0,418.0,392.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,248.0,376.0,413.0,510.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,247.0,504.0,429.0,626.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,235.0,629.0,439.0,754.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,242.0,754.0,441.0,888.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,235.0,885.0,434.0,1031.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,227.0,1019.0,430.0,1165.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,194.0,1146.0,416.0,1300.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,175.0,1269.0,418.0,1424.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,156.0,1433.0,415.0,1575.0,1
sunhl-1th-21-Nov-2016-132 B AP.jpg,175.0,1569.0,444.0,1740.0,2
sunhl-1th-21-Nov-2016-132 B AP.jpg,185.0,1709.0,466.0,1899.0,2
sunhl-1th-21-Nov-2016-132 B AP.jpg,205.0,1897.0,484.0,2050.0,2
sunhl-1th-21-Nov-2016-132 B AP.jpg,184.0,2039.0,473.0,2214.0,2
sunhl-1th-21-Nov-2016-132 B AP.jpg,119.0,2124.0,443.0,2391.0,2
sunhl-1th-21-Nov-2016-132 C AP.jpg,195.0,64.0,408.0,174.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,208.0,168.0,429.0,296.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,230.0,288.0,427.0,425.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,228.0,415.0,425.0,563.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,228.0,558.0,431.0,682.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,192.0,679.0,455.0,827.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,189.0,821.0,466.0,963.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,237.0,956.0,474.0,1098.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,243.0,1092.0,483.0,1250.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,251.0,1249.0,496.0,1397.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,259.0,1378.0,524.0,1544.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,275.0,1495.0,564.0,1704.0,1
sunhl-1th-21-Nov-2016-132 C AP.jpg,312.0,1662.0,614.0,1862.0,2
sunhl-1th-21-Nov-2016-132 C AP.jpg,335.0,1850.0,649.0,2021.0,2
sunhl-1th-21-Nov-2016-132 C AP.jpg,304.0,2004.0,646.0,2215.0,2
sunhl-1th-21-Nov-2016-132 C AP.jpg,229.0,2105.0,580.0,2408.0,2
sunhl-1th-21-Nov-2016-132 C AP.jpg,136.0,2204.0,532.0,2503.0,2
sunhl-1th-21-Nov-2016-132 D AP.jpg,246.0,58.0,451.0,151.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,275.0,163.0,464.0,273.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,293.0,269.0,464.0,395.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,294.0,376.0,453.0,504.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,282.0,501.0,465.0,601.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,278.0,587.0,497.0,807.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,279.0,802.0,510.0,960.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,273.0,951.0,508.0,1126.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,254.0,1122.0,499.0,1292.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,256.0,1259.0,501.0,1383.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,261.0,1379.0,512.0,1532.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,258.0,1504.0,545.0,1690.0,1
sunhl-1th-21-Nov-2016-132 D AP.jpg,273.0,1660.0,591.0,1857.0,2
sunhl-1th-21-Nov-2016-132 D AP.jpg,318.0,1846.0,613.0,2024.0,2
sunhl-1th-21-Nov-2016-132 D AP.jpg,293.0,1982.0,606.0,2219.0,2
sunhl-1th-21-Nov-2016-132 D AP.jpg,210.0,2065.0,564.0,2342.0,2
sunhl-1th-21-Nov-2016-132 D AP.jpg,107.0,2177.0,501.0,2442.0,2
sunhl-1th-21-Nov-2016-132 E AP.jpg,354.0,43.0,540.0,149.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,363.0,162.0,539.0,290.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,361.0,283.0,537.0,411.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,348.0,406.0,531.0,548.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,341.0,538.0,528.0,670.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,319.0,662.0,530.0,794.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,305.0,783.0,518.0,937.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,294.0,925.0,513.0,1073.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,269.0,1055.0,522.0,1189.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,260.0,1191.0,525.0,1351.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,259.0,1341.0,516.0,1483.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,265.0,1485.0,544.0,1655.0,1
sunhl-1th-21-Nov-2016-132 E AP.jpg,285.0,1629.0,582.0,1809.0,2
sunhl-1th-21-Nov-2016-132 E AP.jpg,293.0,1817.0,596.0,1977.0,2
sunhl-1th-21-Nov-2016-132 E AP.jpg,250.0,1946.0,581.0,2193.0,2
sunhl-1th-21-Nov-2016-132 E AP.jpg,167.0,2020.0,521.0,2294.0,2
sunhl-1th-21-Nov-2016-132 E AP.jpg,43.0,2102.0,469.0,2399.0,2
sunhl-1th-21-Nov-2016-133 A AP.jpg,197.0,40.0,411.0,108.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,201.0,119.0,413.0,209.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,203.0,199.0,413.0,327.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,214.0,303.0,414.0,419.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,220.0,406.0,418.0,564.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,214.0,547.0,414.0,706.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,207.0,687.0,399.0,821.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,204.0,812.0,408.0,946.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,205.0,939.0,415.0,1071.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,196.0,1066.0,420.0,1202.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,173.0,1184.0,414.0,1353.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,138.0,1317.0,393.0,1517.0,1
sunhl-1th-21-Nov-2016-133 A AP.jpg,116.0,1479.0,369.0,1648.0,2
sunhl-1th-21-Nov-2016-133 A AP.jpg,111.0,1654.0,352.0,1808.0,2
sunhl-1th-21-Nov-2016-133 A AP.jpg,112.0,1794.0,349.0,1987.0,2
sunhl-1th-21-Nov-2016-133 A AP.jpg,124.0,1965.0,403.0,2184.0,2
sunhl-1th-21-Nov-2016-133 A AP.jpg,164.0,2145.0,441.0,2349.0,2
sunhl-1th-21-Nov-2016-133 B AP.jpg,183.0,52.0,418.0,141.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,193.0,139.0,422.0,250.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,209.0,243.0,422.0,369.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,209.0,354.0,420.0,504.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,190.0,478.0,413.0,634.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,191.0,615.0,400.0,749.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,196.0,740.0,401.0,873.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,197.0,862.0,409.0,997.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,196.0,991.0,415.0,1130.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,185.0,1121.0,411.0,1282.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,154.0,1246.0,406.0,1437.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,131.0,1403.0,384.0,1585.0,1
sunhl-1th-21-Nov-2016-133 B AP.jpg,119.0,1593.0,363.0,1754.0,2
sunhl-1th-21-Nov-2016-133 B AP.jpg,107.0,1758.0,372.0,1933.0,2
sunhl-1th-21-Nov-2016-133 B AP.jpg,129.0,1930.0,406.0,2122.0,2
sunhl-1th-21-Nov-2016-133 B AP.jpg,146.0,2118.0,445.0,2297.0,2
sunhl-1th-21-Nov-2016-133 B AP.jpg,167.0,2283.0,459.0,2416.0,2
sunhl-1th-21-Nov-2016-134 A AP.jpg,162.0,47.0,343.0,149.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,156.0,128.0,333.0,248.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,134.0,209.0,312.0,335.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,106.0,298.0,286.0,422.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,76.0,377.0,267.0,516.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,63.0,494.0,246.0,593.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,64.0,588.0,233.0,692.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,72.0,673.0,243.0,779.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,78.0,752.0,271.0,880.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,102.0,838.0,304.0,992.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,133.0,935.0,364.0,1113.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,182.0,1040.0,423.0,1220.0,1
sunhl-1th-21-Nov-2016-134 A AP.jpg,230.0,1138.0,489.0,1330.0,2
sunhl-1th-21-Nov-2016-134 A AP.jpg,261.0,1287.0,530.0,1437.0,2
sunhl-1th-21-Nov-2016-134 A AP.jpg,272.0,1433.0,527.0,1581.0,2
sunhl-1th-21-Nov-2016-134 A AP.jpg,232.0,1556.0,529.0,1682.0,2
sunhl-1th-21-Nov-2016-134 A AP.jpg,202.0,1646.0,525.0,1780.0,2
sunhl-1th-21-Nov-2016-134 B AP.jpg,183.0,40.0,350.0,144.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,166.0,117.0,343.0,243.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,146.0,205.0,322.0,337.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,116.0,297.0,292.0,431.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,100.0,408.0,276.0,524.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,83.0,519.0,266.0,613.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,80.0,620.0,269.0,716.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,78.0,718.0,269.0,822.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,79.0,811.0,282.0,937.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,90.0,912.0,314.0,1060.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,115.0,1027.0,348.0,1192.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,153.0,1159.0,390.0,1327.0,1
sunhl-1th-21-Nov-2016-134 B AP.jpg,189.0,1286.0,437.0,1454.0,2
sunhl-1th-21-Nov-2016-134 B AP.jpg,208.0,1422.0,463.0,1580.0,2
sunhl-1th-21-Nov-2016-134 B AP.jpg,213.0,1597.0,480.0,1725.0,2
sunhl-1th-21-Nov-2016-134 B AP.jpg,180.0,1726.0,494.0,1874.0,2
sunhl-1th-21-Nov-2016-134 B AP.jpg,142.0,1864.0,496.0,2019.0,2
sunhl-1th-21-Nov-2016-134 C AP.jpg,191.0,42.0,372.0,114.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,181.0,111.0,360.0,207.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,172.0,192.0,343.0,302.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,142.0,278.0,335.0,422.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,116.0,370.0,304.0,508.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,79.0,475.0,270.0,611.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,65.0,598.0,256.0,708.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,56.0,704.0,255.0,804.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,50.0,806.0,253.0,918.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,59.0,902.0,268.0,1044.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,76.0,1011.0,301.0,1157.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,116.0,1124.0,349.0,1288.0,1
sunhl-1th-21-Nov-2016-134 C AP.jpg,149.0,1239.0,412.0,1425.0,2
sunhl-1th-21-Nov-2016-134 C AP.jpg,189.0,1374.0,468.0,1561.0,2
sunhl-1th-21-Nov-2016-134 C AP.jpg,227.0,1529.0,502.0,1683.0,2
sunhl-1th-21-Nov-2016-134 C AP.jpg,221.0,1690.0,516.0,1828.0,2
sunhl-1th-21-Nov-2016-134 C AP.jpg,196.0,1846.0,523.0,1978.0,2
sunhl-1th-21-Nov-2016-135 A AP.jpg,365.0,40.0,613.0,130.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,376.0,128.0,621.0,250.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,408.0,255.0,618.0,368.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,385.0,351.0,614.0,517.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,307.0,449.0,560.0,689.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,205.0,558.0,492.0,804.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,86.0,652.0,417.0,914.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,28.0,786.0,329.0,984.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,32.0,965.0,305.0,1124.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,67.0,1054.0,351.0,1301.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,158.0,1168.0,470.0,1446.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,277.0,1283.0,609.0,1594.0,1
sunhl-1th-21-Nov-2016-135 A AP.jpg,389.0,1443.0,740.0,1719.0,2
sunhl-1th-21-Nov-2016-135 A AP.jpg,476.0,1698.0,818.0,1880.0,2
sunhl-1th-21-Nov-2016-135 A AP.jpg,488.0,1842.0,830.0,2012.0,2
sunhl-1th-21-Nov-2016-135 A AP.jpg,483.0,2009.0,844.0,2229.0,2
sunhl-1th-21-Nov-2016-135 A AP.jpg,442.0,2243.0,861.0,2435.0,2
sunhl-1th-21-Nov-2016-136 A AP.jpg,490.0,30.0,701.0,168.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,445.0,107.0,667.0,283.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,384.0,205.0,605.0,377.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,319.0,261.0,539.0,474.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,253.0,335.0,462.0,535.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,182.0,398.0,417.0,607.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,122.0,503.0,368.0,691.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,90.0,606.0,347.0,788.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,72.0,732.0,309.0,885.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,55.0,865.0,298.0,1022.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,54.0,998.0,302.0,1176.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,63.0,1119.0,352.0,1339.0,1
sunhl-1th-21-Nov-2016-136 A AP.jpg,106.0,1249.0,392.0,1489.0,2
sunhl-1th-21-Nov-2016-136 A AP.jpg,165.0,1363.0,475.0,1628.0,2
sunhl-1th-21-Nov-2016-136 A AP.jpg,263.0,1513.0,586.0,1803.0,2
sunhl-1th-21-Nov-2016-136 A AP.jpg,335.0,1689.0,699.0,1962.0,2
sunhl-1th-21-Nov-2016-136 A AP.jpg,411.0,1879.0,772.0,2122.0,2
sunhl-1th-21-Nov-2016-136 B AP.jpg,453.0,34.0,671.0,166.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,407.0,114.0,636.0,283.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,351.0,206.0,584.0,387.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,286.0,269.0,515.0,451.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,221.0,340.0,461.0,551.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,149.0,423.0,386.0,632.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,88.0,525.0,339.0,708.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,54.0,632.0,307.0,815.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,47.0,761.0,288.0,920.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,36.0,901.0,287.0,1059.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,34.0,1029.0,309.0,1215.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,46.0,1156.0,345.0,1393.0,1
sunhl-1th-21-Nov-2016-136 B AP.jpg,89.0,1274.0,423.0,1566.0,2
sunhl-1th-21-Nov-2016-136 B AP.jpg,176.0,1413.0,530.0,1716.0,2
sunhl-1th-21-Nov-2016-136 B AP.jpg,272.0,1552.0,634.0,1849.0,2
sunhl-1th-21-Nov-2016-136 B AP.jpg,347.0,1713.0,709.0,2004.0,2
sunhl-1th-21-Nov-2016-136 B AP.jpg,425.0,1901.0,780.0,2179.0,2
sunhl-1th-21-Nov-2016-137 A AP.jpg,205.0,43.0,395.0,105.0,1
sunhl-1th-21-Nov-2016-137 A AP.jpg,203.0,108.0,393.0,209.0,1
sunhl-1th-21-Nov-2016-137 A AP.jpg,196.0,180.0,378.0,300.0,1
sunhl-1th-21-Nov-2016-137 A AP.jpg,159.0,260.0,353.0,420.0,1
